espn_team_id,name,nickname,abbreviation,logo,display_name,short_display_name
569,Tasmania Under-19s Women,Tasmania Under-19s Women,,,Tasmania Under-19s Women,
444906,Southern Rocks B,Southern Rocks B,,https://a.espncdn.com/i/teamlogos/cricket/500/444906.png,Southern Rocks B,
1204497,Welsh Fire (Men),Welsh Fire (Men),WF-M,https://a.espncdn.com/i/teamlogos/cricket/500/1204497.png,Welsh Fire (Men),WF-M
252710,Nevis,Nevis,Nevis,,Nevis,Nevis
156,Thailand,Thailand,THA,https://a.espncdn.com/i/teamlogos/cricket/500/156.png,Thailand,THA
3590,Sri Lanka A,Sri Lanka A,SL-A,https://a.espncdn.com/i/teamlogos/cricket/500/3590.png,Sri Lanka A,SL-A
1229323,Thunder,Thunder,THDER,https://a.espncdn.com/i/teamlogos/cricket/500/1229323.png,Thunder,THDER
2574,Otago Under-19s,Otago Under-19s,Otg19,,Otago Under-19s,Otg19
1272892,Zimbabwe Emerging Players,Zimbabwe Emerging Players,ZM-EM,https://a.espncdn.com/i/teamlogos/cricket/500/1272892.png,Zimbabwe Emerging Players,ZM-EM
1029,Glamorgan,Glamorgan,GLAM,https://a.espncdn.com/i/teamlogos/cricket/500/1029.png,Glamorgan,GLAM
891143,Serbia,Serbia,SRB,https://a.espncdn.com/i/teamlogos/cricket/500/891143.png,Serbia,SRB
386882,Gauteng Women,Gauteng Women,GtgWm,,Gauteng Women,GtgWm
1562,Baroda Under-19s,Baroda Under-19s,Bar19,,Baroda Under-19s,Bar19
734,Bermuda Under-19s,Bermuda Under-19s,BER19,https://a.espncdn.com/i/teamlogos/cricket/500/734.png,Bermuda Under-19s,BER19
1239301,Gemcon Khulna,Gemcon Khulna,KHULN,,Gemcon Khulna,KHULN
1129281,Delhi Bulls,Delhi Bulls,DB,https://a.espncdn.com/i/teamlogos/cricket/500/1129281.png,Delhi Bulls,DB
49536,Bandaranayake College Gampha,Bandaranayake College Gampha,,,Bandaranayake College Gampha,
836,Buckinghamshire,Buckinghamshire,Bucks,https://a.espncdn.com/i/teamlogos/cricket/500/836.png,Buckinghamshire,Bucks
928259,Swami Shraddhanand College (India),Swami Shraddhanand College (India),SSC,,Swami Shraddhanand College (India),SSC
1779,India Emerging Team,India Emerging Team,IND-E,,India Emerging Team,IND-E
1428675,Antigua and Barbuda Falcons,Antigua and Barbuda Falcons,ABF,https://a.espncdn.com/i/teamlogos/cricket/500/1428675.png,Antigua and Barbuda Falcons,ABF
1358721,Delhi Capitals Women,Delhi Capitals Women,DC-W,https://a.espncdn.com/i/teamlogos/cricket/500/1358721.png,Delhi Capitals Women,DC-W
256841,Limpopo,Limpopo,Limpo,https://a.espncdn.com/i/teamlogos/cricket/500/256841.png,Limpopo,Limpo
1671,Delhi Under-14s,Delhi Under-14s,,,Delhi Under-14s,
1150152,Montreal Tigers,Montreal Tigers,MOT,https://a.espncdn.com/i/teamlogos/cricket/500/1150152.png,Montreal Tigers,MOT
113,Maldives,Maldives,MDV,https://a.espncdn.com/i/teamlogos/cricket/500/113.png,Maldives,MDV
1328786,MI Cape Town,MI Cape Town,MICT,https://a.espncdn.com/i/teamlogos/cricket/500/1328786.png,MI Cape Town,MICT
325787,Ruhuna,Ruhuna,RU,,Ruhuna,RU
1333,Somerset,Somerset,SOM,https://a.espncdn.com/i/teamlogos/cricket/500/1333.png,Somerset,SOM
1168173,Bangladesh Emerging Team,Bangladesh Emerging Team,BAN-E,,Bangladesh Emerging Team,BAN-E
389836,Qld Aboriginal & Torres Strait Islanders,Qld Aboriginal & Torres Strait Islanders,QATSI,,Qld Aboriginal & Torres Strait Islanders,QATSI
1203809,Pakistan Women Emerging Players,Pakistan Women Emerging Players,PWEP,,Pakistan Women Emerging Players,PWEP
1833,Jammu & Kashmir Women,Jammu & Kashmir Women,JK-W,https://a.espncdn.com/i/teamlogos/cricket/500/1833.png,Jammu & Kashmir Women,JK-W
8,Sri Lanka,Sri Lanka,SL,https://a.espncdn.com/i/teamlogos/cricket/500/8.png,Sri Lanka,SL
3039,Pakistan University Grants Commission,Pakistan University Grants Commission,,,Pakistan University Grants Commission,
325788,Wayamba,Wayamba,Wayam,,Wayamba,Wayam
36,Germany,Germany,GER,https://a.espncdn.com/i/teamlogos/cricket/500/36.png,Germany,GER
1392079,New Jersey Triton's,New Jersey Triton's,NJT,https://a.espncdn.com/i/teamlogos/cricket/500/1392079.png,New Jersey Triton's,NJT
552727,Karnataka Institute of Cricket,Karnataka Institute of Cricket,,,Karnataka Institute of Cricket,
485965,Boland Under-18s,Boland Under-18s,,,Boland Under-18s,
26,Kenya,Kenya,KENYA,https://a.espncdn.com/i/teamlogos/cricket/500/26.png,Kenya,KENYA
1382905,B-Love Kandy,B-Love Kandy,BLK,https://a.espncdn.com/i/teamlogos/cricket/500/1382905.png,B-Love Kandy,BLK
3845,Mashonaland Country Districts,Mashonaland Country Districts,,,Mashonaland Country Districts,
110,Luxembourg,Luxembourg,LUX,https://a.espncdn.com/i/teamlogos/cricket/500/110.png,Luxembourg,LUX
2535,North Harbour Women,North Harbour Women,,,North Harbour Women,
527512,Rwenzori Warriors,Rwenzori Warriors,Rwenz,,Rwenzori Warriors,Rwenz
1129574,Raging Bulls,Raging Bulls,R-BUL,,Raging Bulls,R-BUL
474666,Pune Warriors,Pune Warriors,PWI,,Pune Warriors,PWI
968725,Gujarat Lions,Gujarat Lions,GL,https://a.espncdn.com/i/teamlogos/cricket/500/968725.png,Gujarat Lions,GL
1174372,India B Under-19s,India B Under-19s,IBU19,,India B Under-19s,IBU19
467939,Afghanistan Under-16s,Afghanistan Under-16s,Afg16,,Afghanistan Under-16s,Afg16
418115,Madhya Pradesh Cricket Association XI,Madhya Pradesh Cricket Association XI,,,Madhya Pradesh Cricket Association XI,
42,Belgium,Belgium,Belg,https://a.espncdn.com/i/teamlogos/cricket/500/42.png,Belgium,Belg
1135735,Jamaica XI,Jamaica XI,JA-XI,,Jamaica XI,JA-XI
336541,Eastern Aces,Eastern Aces,Aces,,Eastern Aces,Aces
789641,Band-e-Amir Region,Band-e-Amir Region,BEAR,https://a.espncdn.com/i/teamlogos/cricket/500/789641.png,Band-e-Amir Region,BEAR
4,West Indies,West Indies,WI,https://a.espncdn.com/i/teamlogos/cricket/500/4.png,West Indies,WI
735731,National Performance Squad,National Performance Squad,NPS,,National Performance Squad,NPS
777393,Bellary Tuskers,Bellary Tuskers,BLARY,https://a.espncdn.com/i/teamlogos/cricket/500/777393.png,Bellary Tuskers,BLARY
1147774,Province Number 3,Province Number 3,PROV3,,Province Number 3,PROV3
218208,Wales Women,Wales Women,Walwm,,Wales Women,Walwm
1313192,Spirit Women,Spirit Women,SPR,https://a.espncdn.com/i/teamlogos/cricket/500/1313192.png,Spirit Women,SPR
296706,Canada A,Canada A,,,Canada A,
389943,Marylebone Cricket Club Universities,Marylebone Cricket Club Universities,MCCU,,Marylebone Cricket Club Universities,MCCU
1735,Gujarat Under-19s,Gujarat Under-19s,Guj19,,Gujarat Under-19s,Guj19
424001,Matabeleland Tuskers,Matabeleland Tuskers,TUSK,https://a.espncdn.com/i/teamlogos/cricket/500/424001.png,Matabeleland Tuskers,TUSK
1559,Baroda,Baroda,BRODA,https://a.espncdn.com/i/teamlogos/cricket/500/1559.png,Baroda,BRODA
1114702,Eagles (UAE),Eagles (UAE),EAGLE,,Eagles (UAE),EAGLE
472151,Kenya XI,Kenya XI,,,Kenya XI,
3046,Quetta,Quetta,Queta,,Quetta,Queta
3612,Sri Lanka Masters,Sri Lanka Masters,,,Sri Lanka Masters,
3792,Trinidad & Tobago Women,Trinidad & Tobago Women,TTWmn,https://a.espncdn.com/i/teamlogos/cricket/500/3792.png,Trinidad & Tobago Women,TTWmn
417968,France Under-15s,France Under-15s,,https://a.espncdn.com/i/teamlogos/cricket/500/417968.png,France Under-15s,
972,England Under-19s Women,England Under-19s Women,EU19W,https://a.espncdn.com/i/teamlogos/cricket/500/972.png,England Under-19s Women,EU19W
1368823,Gibraltar Women,Gibraltar Women,GIB-W,https://a.espncdn.com/i/teamlogos/cricket/500/1368823.png,Gibraltar Women,GIB-W
469813,Sussex Under-15s,Sussex Under-15s,,,Sussex Under-15s,
1239298,Minister Rajshahi,Minister Rajshahi,RJSHI,,Minister Rajshahi,RJSHI
213651,Dravid XI,Dravid XI,Dr XI,,Dravid XI,Dr XI
25602,ECB Blues,ECB Blues,,,ECB Blues,
1719,Goa Under-14s,Goa Under-14s,,,Goa Under-14s,
422119,Gujarat Cricket Association XI,Gujarat Cricket Association XI,,,Gujarat Cricket Association XI,
227,Australia Masters,Australia Masters,AusMS,,Australia Masters,AusMS
420523,Derbyshire Under-13s,Derbyshire Under-13s,,,Derbyshire Under-13s,
465020,Kent Under-13s,Kent Under-13s,,,Kent Under-13s,
265700,Transvaal (SACB),Transvaal (SACB),,,Transvaal (SACB),
1156781,Nagaland,Nagaland,NAGA,https://a.espncdn.com/i/teamlogos/cricket/500/1156781.png,Nagaland,NAGA
308350,Ghana Under-19s,Ghana Under-19s,Ghn19,https://a.espncdn.com/i/teamlogos/cricket/500/308350.png,Ghana Under-19s,Ghn19
1195352,Brad Haddin XII,Brad Haddin XII,HADIN,,Brad Haddin XII,HADIN
3742,Guyana,Guyana,GUY,https://a.espncdn.com/i/teamlogos/cricket/500/3742.png,Guyana,GUY
117,Maharaj Kumar of Vizianagram's XI,Maharaj Kumar of Vizianagram's XI,,,Maharaj Kumar of Vizianagram's XI,
424051,Shamanoor Davangere Diamonds,Shamanoor Davangere Diamonds,,,Shamanoor Davangere Diamonds,
509481,Northumberland Under-17s,Northumberland Under-17s,,,Northumberland Under-17s,
1272,TN Pearce's XI,TN Pearce's XI,PEAXI,,TN Pearce's XI,PEAXI
301166,Scotland Under-23s,Scotland Under-23s,,,Scotland Under-23s,
2611,Oman Under-19s,Oman Under-19s,Omn19,https://a.espncdn.com/i/teamlogos/cricket/500/2611.png,Oman Under-19s,Omn19
3216,Eastern Province Under-19s,Eastern Province Under-19s,EP19,,Eastern Province Under-19s,EP19
3616,Sri Lanka Under-17s,Sri Lanka Under-17s,,,Sri Lanka Under-17s,
423867,New South Wales Under-23s,New South Wales Under-23s,NSW23,,New South Wales Under-23s,NSW23
896403,Sydney Sixers Women,Sydney Sixers Women,SS-W,https://a.espncdn.com/i/teamlogos/cricket/500/896403.png,Sydney Sixers Women,SS-W
603,Western Australia Second XI,Western Australia Second XI,WA2,,Western Australia Second XI,WA2
1156784,Uttarakhand,Uttarakhand,UKHND,https://a.espncdn.com/i/teamlogos/cricket/500/1156784.png,Uttarakhand,UKHND
471213,Staffordshire Under-15s,Staffordshire Under-15s,,,Staffordshire Under-15s,
1554,Assam Under-19s,Assam Under-19s,Asm19,,Assam Under-19s,Asm19
3597,Sri Lanka Board Under-23s XI,Sri Lanka Board Under-23s XI,,,Sri Lanka Board Under-23s XI,
387,New South Wales,New South Wales,NSW,https://a.espncdn.com/i/teamlogos/cricket/500/387.png,New South Wales,NSW
1866,Kerala Under-23s,Kerala Under-23s,,,Kerala Under-23s,
2254,Ulster Women,Ulster Women,,,Ulster Women,
1160563,Kabul Zwanan,Kabul Zwanan,KZ,https://a.espncdn.com/i/teamlogos/cricket/500/1160563.png,Kabul Zwanan,KZ
960537,Jharkhand Women,Jharkhand Women,JHK-W,https://a.espncdn.com/i/teamlogos/cricket/500/960537.png,Jharkhand Women,JHK-W
96,Isle of Man,Isle of Man,IOM,https://a.espncdn.com/i/teamlogos/cricket/500/96.png,Isle of Man,IOM
436409,Lanka Women's Cricket Club,Lanka Women's Cricket Club,LWCC,,Lanka Women's Cricket Club,LWCC
1156782,Puducherry,Puducherry,PONDI,https://a.espncdn.com/i/teamlogos/cricket/500/1156782.png,Puducherry,PONDI
70,China,China,CHN,https://a.espncdn.com/i/teamlogos/cricket/500/70.png,China,CHN
513582,Buckinghamshire Under-17s,Buckinghamshire Under-17s,,https://a.espncdn.com/i/teamlogos/cricket/500/513582.png,Buckinghamshire Under-17s,
1944,Madhya Pradesh Under-14s,Madhya Pradesh Under-14s,,,Madhya Pradesh Under-14s,
6879,Alexandra Hills (Redlands),Alexandra Hills (Redlands),,,Alexandra Hills (Redlands),
1116740,Indonesia Women,Indonesia Women,INA-W,https://a.espncdn.com/i/teamlogos/cricket/500/1116740.png,Indonesia Women,INA-W
1614,Mumbai Under-22s,Mumbai Under-22s,,,Mumbai Under-22s,
1215789,Gilchrist XI,Gilchrist XI,GI XI,,Gilchrist XI,GI XI
308790,Lombard XI,Lombard XI,,,Lombard XI,
1229318,Sunrisers,Sunrisers,SUNR,https://a.espncdn.com/i/teamlogos/cricket/500/1229318.png,Sunrisers,SUNR
361582,Sri Lanka Cricket XI,Sri Lanka Cricket XI,SLCXI,https://a.espncdn.com/i/teamlogos/cricket/500/361582.png,Sri Lanka Cricket XI,SLCXI
228126,Bahrain Under-19s,Bahrain Under-19s,Bah19,https://a.espncdn.com/i/teamlogos/cricket/500/228126.png,Bahrain Under-19s,Bah19
2045,Rajasthan Under-16s,Rajasthan Under-16s,,https://a.espncdn.com/i/teamlogos/cricket/500/2045.png,Rajasthan Under-16s,
476863,Punjab Cricket Association XI,Punjab Cricket Association XI,,,Punjab Cricket Association XI,
451,PINT Cricket Club,PINT Cricket Club,,,PINT Cricket Club,
417081,Oman Women,Oman Women,OMA-W,https://a.espncdn.com/i/teamlogos/cricket/500/417081.png,Oman Women,OMA-W
1144631,Higher Education Commission Women,Higher Education Commission Women,HEC-W,,Higher Education Commission Women,HEC-W
2521,Northern Districts Under-21s Women,Northern Districts Under-21s Women,NU21W,,Northern Districts Under-21s Women,NU21W
3177,Cape Colony,Cape Colony,,,Cape Colony,
512877,Oxfordshire Under-14s,Oxfordshire Under-14s,,,Oxfordshire Under-14s,
412,New South Wales Under-17s,New South Wales Under-17s,NSW,,New South Wales Under-17s,NSW
1362012,Super Women,Super Women,SWW,https://a.espncdn.com/i/teamlogos/cricket/500/1362012.png,Super Women,SWW
567,Tasmania Under-17s,Tasmania Under-17s,Tas,,Tasmania Under-17s,Tas
2944,Pakistan Blues,Pakistan Blues,,,Pakistan Blues,
495222,Basnahira,Basnahira,BASNA,,Basnahira,BASNA
1227362,Team Morgan,Team Morgan,TM,,Team Morgan,TM
469115,Isle of Man Under-15s,Isle of Man Under-15s,,https://a.espncdn.com/i/teamlogos/cricket/500/469115.png,Isle of Man Under-15s,
29,Ireland,Ireland,IRE,https://a.espncdn.com/i/teamlogos/cricket/500/29.png,Ireland,IRE
3449,Scotland Under-13s,Scotland Under-13s,,,Scotland Under-13s,
931466,Talent Hunt Cricket Academy,Talent Hunt Cricket Academy,THCA,https://a.espncdn.com/i/teamlogos/cricket/500/931466.png,Talent Hunt Cricket Academy,THCA
3312,South African Board President's XI,South African Board President's XI,SABP,,South African Board President's XI,SABP
1272207,SLC Reds,SLC Reds,SLC-R,https://a.espncdn.com/i/teamlogos/cricket/500/1272207.png,SLC Reds,SLC-R
663,BCB Development Squad,BCB Development Squad,,,BCB Development Squad,
23,Singapore,Singapore,SGP,https://a.espncdn.com/i/teamlogos/cricket/500/23.png,Singapore,SGP
1392078,Atlanta Riders,Atlanta Riders,ATR,https://a.espncdn.com/i/teamlogos/cricket/500/1392078.png,Atlanta Riders,ATR
3746,Guyana Under-19s,Guyana Under-19s,Guy19,,Guyana Under-19s,Guy19
233,Australia Under-19s,Australia Under-19s,AUS19,https://a.espncdn.com/i/teamlogos/cricket/500/233.png,Australia Under-19s,AUS19
1342107,Mafuko Mavericks,Mafuko Mavericks,MFM,https://a.espncdn.com/i/teamlogos/cricket/500/1342107.png,Mafuko Mavericks,MFM
1060,Hampshire Under-19s,Hampshire Under-19s,Ham19,,Hampshire Under-19s,Ham19
1238375,Dambulla Thunders,Dambulla Thunders,DAT,https://a.espncdn.com/i/teamlogos/cricket/500/1238375.png,Dambulla Thunders,DAT
2905,Multan Region,Multan Region,MUL,https://a.espncdn.com/i/teamlogos/cricket/500/2905.png,Multan Region,MUL
2249,Railway Union Women,Railway Union Women,,,Railway Union Women,
206,Australian Capital Territory Women,Australian Capital Territory Women,ACTW,https://a.espncdn.com/i/teamlogos/cricket/500/206.png,Australian Capital Territory Women,ACTW
1011901,Dhaka Metro Under-16s,Dhaka Metro Under-16s,DHM16,,Dhaka Metro Under-16s,DHM16
575,Tuggeranong Valley,Tuggeranong Valley,,,Tuggeranong Valley,
222258,Karachi Harbour,Karachi Harbour,Harb,,Karachi Harbour,Harb
218209,Zambia Under-19s,Zambia Under-19s,Zam19,https://a.espncdn.com/i/teamlogos/cricket/500/218209.png,Zambia Under-19s,Zam19
1122743,Rising Stars,Rising Stars,STARS,https://a.espncdn.com/i/teamlogos/cricket/500/1122743.png,Rising Stars,STARS
918,Dorset,Dorset,Dorst,https://a.espncdn.com/i/teamlogos/cricket/500/918.png,Dorset,Dorst
601,Victoria XI,Victoria XI,VicXI,https://a.espncdn.com/i/teamlogos/cricket/500/601.png,Victoria XI,VicXI
713495,Ram Lal Anand College (Delhi),Ram Lal Anand College (Delhi),RLAD,,Ram Lal Anand College (Delhi),RLAD
262723,Canada Women,Canada Women,CAN-W,https://a.espncdn.com/i/teamlogos/cricket/500/262723.png,Canada Women,CAN-W
3482,Sri Lanka Air Force Sports Club,Sri Lanka Air Force Sports Club,AFSC,https://a.espncdn.com/i/teamlogos/cricket/500/3482.png,Sri Lanka Air Force Sports Club,AFSC
441434,Northamptonshire Under-15s,Northamptonshire Under-15s,,,Northamptonshire Under-15s,
311734,Sydney West,Sydney West,Syd W,,Sydney West,Syd W
259003,Bromley Cricket Club,Bromley Cricket Club,,,Bromley Cricket Club,
253075,India Emerging Players,India Emerging Players,IEP,,India Emerging Players,IEP
677171,FOG-Seenigama,FOG-Seenigama,FOGS,,FOG-Seenigama,FOGS
1471,Yorkshire Under-19s,Yorkshire Under-19s,,,Yorkshire Under-19s,
356,Mosman,Mosman,,,Mosman,
1060323,Khulna Tigers,Khulna Tigers,KT,https://a.espncdn.com/i/teamlogos/cricket/500/1060323.png,Khulna Tigers,KT
569252,Ireland Development XI,Ireland Development XI,IreDV,,Ireland Development XI,IreDV
218205,Sri Lanka Cricket Development XI,Sri Lanka Cricket Development XI,SLCD,https://a.espncdn.com/i/teamlogos/cricket/500/218205.png,Sri Lanka Cricket Development XI,SLCD
2085,Sikkim,Sikkim,SIKM,https://a.espncdn.com/i/teamlogos/cricket/500/2085.png,Sikkim,SIKM
1089689,Rupandehi Challengers,Rupandehi Challengers,RC,https://a.espncdn.com/i/teamlogos/cricket/500/1089689.png,Rupandehi Challengers,RC
552725,Bhutan Under-25s,Bhutan Under-25s,,https://a.espncdn.com/i/teamlogos/cricket/500/552725.png,Bhutan Under-25s,
2794,Karachi Cricket Association Under-19s,Karachi Cricket Association Under-19s,Kar19,,Karachi Cricket Association Under-19s,Kar19
1336143,United Arab Emirates Women Under-19s,United Arab Emirates Women Under-19s,UAE-W,https://a.espncdn.com/i/teamlogos/cricket/500/1336143.png,United Arab Emirates Women Under-19s,UAE-W
2553,New Zealand Emerging Players Women,New Zealand Emerging Players Women,NZEWM,,New Zealand Emerging Players Women,NZEWM
468799,Isle of Man Under-17s,Isle of Man Under-17s,,https://a.espncdn.com/i/teamlogos/cricket/500/468799.png,Isle of Man Under-17s,
587387,Mumbai A,Mumbai A,MumbA,,Mumbai A,MumbA
659941,Sameer Simbas,Sameer Simbas,Simba,,Sameer Simbas,Simba
973739,Baghlan Province Under-17s,Baghlan Province Under-17s,BaU17,,Baghlan Province Under-17s,BaU17
2477,Canterbury Under-17s,Canterbury Under-17s,,,Canterbury Under-17s,
1208119,London Spirit (Women),London Spirit (Women),LS-W,https://a.espncdn.com/i/teamlogos/cricket/500/1208119.png,London Spirit (Women),LS-W
1037761,Muzvezve Tigers,Muzvezve Tigers,TIGER,,Muzvezve Tigers,TIGER
326695,New Zealand Cricket XI,New Zealand Cricket XI,NZCSI,,New Zealand Cricket XI,NZCSI
2775,Karachi Blues,Karachi Blues,KarBl,,Karachi Blues,KarBl
595169,Western Province Under-13s,Western Province Under-13s,WpU13,,Western Province Under-13s,WpU13
3654,Tanzania Women,Tanzania Women,TZN-W,https://a.espncdn.com/i/teamlogos/cricket/500/3654.png,Tanzania Women,TZN-W
1632,Central Zone,Central Zone,CEZ,https://a.espncdn.com/i/teamlogos/cricket/500/1632.png,Central Zone,CEZ
1020673,MAF Hawks,MAF Hawks,HAWKS,,MAF Hawks,HAWKS
1382877,Galle Marvels,Galle Marvels,GAM,https://a.espncdn.com/i/teamlogos/cricket/500/1382877.png,Galle Marvels,GAM
853,Cambridgeshire Women,Cambridgeshire Women,,,Cambridgeshire Women,
3626,Southern Province,Southern Province,,,Southern Province,
1037745,Takashinga Patriots 2,Takashinga Patriots 2,TAKP2,,Takashinga Patriots 2,TAKP2
364251,West Coast Women,West Coast Women,WCWmn,,West Coast Women,WCWmn
1121917,Kuwait Crusaders,Kuwait Crusaders,KC,,Kuwait Crusaders,KC
308122,Kent Academy,Kent Academy,KACAD,,Kent Academy,KACAD
1037743,Takashinga Patriots 1,Takashinga Patriots 1,TAKP1,,Takashinga Patriots 1,TAKP1
228140,Iran Under-19s,Iran Under-19s,,https://a.espncdn.com/i/teamlogos/cricket/500/228140.png,Iran Under-19s,
1037747,Eastern Lions,Eastern Lions,ELION,,Eastern Lions,ELION
1323139,Trinbago Knight Riders Women,Trinbago Knight Riders Women,TKR-W,https://a.espncdn.com/i/teamlogos/cricket/500/1323139.png,Trinbago Knight Riders Women,TKR-W
280886,Cricket Star XI,Cricket Star XI,,,Cricket Star XI,
3810,West Indies Select XI,West Indies Select XI,WiSXi,https://a.espncdn.com/i/teamlogos/cricket/500/3810.png,West Indies Select XI,WiSXi
837,Buckinghamshire Women,Buckinghamshire Women,Bukwm,https://a.espncdn.com/i/teamlogos/cricket/500/837.png,Buckinghamshire Women,Bukwm
1200533,Southern Punjab 2nd XI (Pakistan),Southern Punjab 2nd XI (Pakistan),SP-2,https://a.espncdn.com/i/teamlogos/cricket/500/1200533.png,Southern Punjab 2nd XI (Pakistan),SP-2
